message_id,match_id,champion_name,time,sent_to,message,association_to_offender,kills,deaths,assists,outcome,label,kda
560,5014.txt,Gangplank,00:23:41,Team1,bare focus monions,enemy,19,8,24,Loss,0,5.38
561,5014.txt,Gangplank,00:23:55,Team1,hahheuhuaehuheau,enemy,19,8,24,Loss,0,5.38
562,5014.txt,Malphite,00:24:08,Team1,trodde jeg hadde ulten klar xd:L,enemy,7,6,13,Loss,0,3.33
563,5014.txt,Malphite,00:24:52,Team1,gangplank tar dragen i lvl 9,enemy,7,6,13,Loss,0,3.33
564,5014.txt,Fiddlesticks,00:25:23,All,THAT DAMAOOOGE,offender,5,17,11,Win,0,0.94
565,5014.txt,Gangplank,00:25:23,Team1,tank trym,enemy,19,8,24,Loss,0,5.38
566,5014.txt,Malphite,00:25:34,Team1,bygger tank,enemy,7,6,13,Loss,0,3.33
567,5014.txt,Lucian,00:25:35,All,honor tf and fiddle,ally,17,11,7,Win,0,2.18
568,5014.txt,Gangplank,00:25:40,Team1,åfyfaen,enemy,19,8,24,Loss,0,5.38
569,5014.txt,Lucian,00:25:41,All,best players ever,ally,17,11,7,Win,0,2.18
570,5014.txt,Gragas,00:25:42,Team1,go i turreten,enemy,19,10,18,Loss,0,3.7
571,5014.txt,Gragas,00:25:59,Team1,faen så vanskelig xdf,enemy,19,10,18,Loss,0,3.7
572,5014.txt,Lee Sin,00:26:16,All,lucian u suck,enemy,17,11,15,Loss,1,2.91
573,5014.txt,Lee Sin,00:26:17,All,lol,enemy,17,11,15,Loss,0,2.91
574,5014.txt,Lucian,00:26:33,All,cause i kill you everywhere?,ally,17,11,7,Win,0,2.18
575,5014.txt,Lucian,00:26:35,All,mad?,ally,17,11,7,Win,0,2.18
576,5014.txt,Lee Sin,00:27:02,All,i rape u everywhere,enemy,17,11,15,Loss,1,2.91
577,5014.txt,Lee Sin,00:27:17,All,you're playing against lvl 10 botlane,enemy,17,11,15,Loss,0,2.91
578,5014.txt,Jinx,00:27:22,All,xD,ally,10,12,13,Win,0,1.92
579,5014.txt,Lucian,00:27:58,All,while you were killing fiddle and tf,ally,17,11,7,Win,0,2.18
580,5014.txt,Lucian,00:28:02,All,noob,ally,17,11,7,Win,1,2.18
581,5014.txt,Gangplank,00:28:02,All,dat fiddle,enemy,19,8,24,Loss,0,5.38
582,5014.txt,Lee Sin,00:28:03,All,XDDDDDDDD,enemy,17,11,15,Loss,0,2.91
583,5014.txt,Gangplank,00:28:03,All,XDDD,enemy,19,8,24,Loss,0,5.38
584,5014.txt,Gangplank,00:28:05,All,huehue,enemy,19,8,24,Loss,0,5.38
585,5014.txt,Gangplank,00:28:40,All,dhahahdahdahhaha,enemy,19,8,24,Loss,0,5.38
586,5014.txt,Twisted Fate,00:28:45,All,the best,ally,10,13,11,Win,0,1.62
587,5014.txt,Gangplank,00:28:47,All,hue,enemy,19,8,24,Loss,0,5.38
588,5014.txt,Gangplank,00:28:56,All,this is bronze V lvl,enemy,19,8,24,Loss,0,5.38
589,5014.txt,Twisted Fate,00:29:03,All,i am bronze,ally,10,13,11,Win,0,1.62
590,5014.txt,Fiddlesticks,00:29:05,All,DUDE IM SIK IM CARRY YES ERY1 LUV M3,offender,5,17,11,Win,0,0.94
591,5014.txt,Gangplank,00:29:17,All,&lt;3,enemy,19,8,24,Loss,0,5.38
592,5014.txt,Twisted Fate,00:29:26,All,least im lvl 30 m8,ally,10,13,11,Win,0,1.62
593,5014.txt,Gangplank,00:30:10,Team1,ult intrym,enemy,19,8,24,Loss,0,5.38
594,5014.txt,Malphite,00:30:20,Team1,hakke ult,enemy,7,6,13,Loss,0,3.33
595,5014.txt,Gangplank,00:30:30,Team1,du som må fly på,enemy,19,8,24,Loss,0,5.38
596,5014.txt,Gragas,00:30:30,Team1,gjør det med engang du ahr,enemy,19,10,18,Loss,0,3.7
597,5014.txt,Malphite,00:30:39,Team1,50sek,enemy,7,6,13,Loss,0,3.33
598,5014.txt,Malphite,00:32:01,Team1,ult er klar,enemy,7,6,13,Loss,0,3.33
599,5014.txt,Gragas,00:33:00,All,xD,enemy,19,10,18,Loss,0,3.7
600,5014.txt,Gangplank,00:33:00,All,AHHAAHAHA,enemy,19,8,24,Loss,0,5.38
601,5014.txt,Jinx,00:33:05,All,lol,ally,10,12,13,Win,0,1.92
602,5014.txt,Fiddlesticks,00:33:05,All,Y U NO DIE,offender,5,17,11,Win,0,0.94
603,5014.txt,Twisted Fate,00:33:08,All,the best,ally,10,13,11,Win,0,1.62
604,5014.txt,Gangplank,00:33:09,All,best fiddle world,enemy,19,8,24,Loss,0,5.38
605,5014.txt,Fiddlesticks,00:33:14,All,EU*,offender,5,17,11,Win,0,0.94
606,5014.txt,Lucian,00:33:58,All,this is what lee sin has been killing,ally,17,11,7,Win,0,2.18
607,5014.txt,Lucian,00:34:04,All,and he thinks he is pro,ally,17,11,7,Win,0,2.18
608,5014.txt,Lucian,00:34:06,All,haha,ally,17,11,7,Win,0,2.18
609,5014.txt,Malphite,00:34:15,Team1,def?,enemy,7,6,13,Loss,0,3.33
610,5014.txt,Gangplank,00:34:20,Team1,ta hun,enemy,19,8,24,Loss,0,5.38
611,5014.txt,Gangplank,00:34:23,Team1,hjelp nid,enemy,19,8,24,Loss,0,5.38
612,5014.txt,Fiddlesticks,00:34:26,All,report slut pls,offender,5,17,11,Win,1,0.94
613,5014.txt,Jinx,00:34:31,All,worlds best,ally,10,12,13,Win,0,1.92
614,5014.txt,Twisted Fate,00:34:32,All,do it,ally,10,13,11,Win,0,1.62
615,5014.txt,Nidalee,00:34:36,Team1,under tour,enemy,4,9,15,Loss,0,2.11
616,5014.txt,Fiddlesticks,00:34:48,All,YOLO,offender,5,17,11,Win,0,0.94
617,5014.txt,Gangplank,00:34:55,All,inb4jynznerf,enemy,19,8,24,Loss,0,5.38
618,5014.txt,Gangplank,00:35:00,All,jynx,enemy,19,8,24,Loss,0,5.38
619,5014.txt,Gangplank,00:35:01,All,hue,enemy,19,8,24,Loss,0,5.38
620,5014.txt,Malphite,00:35:08,Team1,ulten er klar,enemy,7,6,13,Loss,0,3.33
621,5014.txt,Fiddlesticks,00:36:43,All,CU,offender,5,17,11,Win,0,0.94
622,5014.txt,Jinx,00:37:11,All,dat malph,ally,10,12,13,Win,0,1.92
623,5014.txt,Lucian,00:37:19,Team2,no,ally,17,11,7,Win,0,2.18
624,5014.txt,Lucian,00:37:22,Team2,we can win,ally,17,11,7,Win,0,2.18
625,5014.txt,Twisted Fate,00:37:26,Team2,LOL,ally,10,13,11,Win,0,1.62
626,5014.txt,Twisted Fate,00:37:29,Team2,lucian,ally,10,13,11,Win,0,1.62
627,5014.txt,Gangplank,00:37:30,All,hue,enemy,19,8,24,Loss,0,5.38
628,5014.txt,Twisted Fate,00:37:30,Team2,we can win,ally,10,13,11,Win,0,1.62
629,5014.txt,Lucian,00:37:37,Team2,tf,ally,17,11,7,Win,0,2.18
630,5014.txt,Lucian,00:37:42,Team2,you should better dont talk,ally,17,11,7,Win,0,2.18
631,5014.txt,Lucian,00:37:45,Team2,bastard kiddie,ally,17,11,7,Win,1,2.18
632,5014.txt,Lucian,00:37:49,Team2,useless trash,ally,17,11,7,Win,1,2.18
633,5014.txt,Lucian,00:37:50,Team2,ok,ally,17,11,7,Win,0,2.18
634,5014.txt,Twisted Fate,00:37:53,Team2,You should learn proper grammar,ally,10,13,11,Win,0,1.62
635,5014.txt,Lucian,00:37:53,Team2,?,ally,17,11,7,Win,0,2.18
636,5014.txt,Jinx,00:39:06,Team2,#,ally,10,12,13,Win,0,1.92
637,5014.txt,Jinx,00:39:09,All,ol fuck you,ally,10,12,13,Win,1,1.92
638,5014.txt,Jinx,00:39:15,All,lol fat man no penta,ally,10,12,13,Win,1,1.92
639,5014.txt,Gragas,00:39:20,All,AS,enemy,19,10,18,Loss,1,3.7
640,5014.txt,Gragas,00:39:22,All,ASS,enemy,19,10,18,Loss,1,3.7
641,5014.txt,Gangplank,00:39:29,All,so gäy tf,enemy,19,8,24,Loss,1,5.38
642,5014.txt,Twisted Fate,00:39:31,All,you gotta earn your penta mate,ally,10,13,11,Win,0,1.62
643,5014.txt,Fiddlesticks,00:39:31,All,NICE PENTA,offender,5,17,11,Win,0,0.94
644,5014.txt,Fiddlesticks,00:39:33,Team2,heuheu,offender,5,17,11,Win,0,0.94
645,5014.txt,Twisted Fate,00:39:34,All,gotta earn it,ally,10,13,11,Win,0,1.62
646,5014.txt,Gangplank,00:39:41,All,faggot,enemy,19,8,24,Loss,1,5.38
647,5014.txt,Twisted Fate,00:39:48,All,so mad,ally,10,13,11,Win,0,1.62
648,5014.txt,Twisted Fate,00:39:49,All,so mad,ally,10,13,11,Win,0,1.62
649,5014.txt,Gragas,00:39:50,All,"you gotta earn that ugly face of yours, you nailed it :)",enemy,19,10,18,Loss,1,3.7
650,5014.txt,Twisted Fate,00:41:50,All,Get some,ally,10,13,11,Win,0,1.62
651,5014.txt,Gangplank,00:41:53,All,wannabe,enemy,19,8,24,Loss,0,5.38
652,5014.txt,Gangplank,00:41:55,All,lel,enemy,19,8,24,Loss,0,5.38
653,5014.txt,Gragas,00:42:11,Team1,hvorfor flasha du ut? du hadde fullt hp xD,enemy,19,10,18,Loss,0,3.7
654,5014.txt,Malphite,00:42:26,Team1,hakke peil bare orka ikke fighte:L,enemy,7,6,13,Loss,0,3.33
655,5014.txt,Fiddlesticks,00:42:42,Team2,KILL NID,offender,5,17,11,Win,0,0.94
656,5014.txt,Fiddlesticks,00:42:45,Team2,YOU FUCKING SPASTIC CUNT,offender,5,17,11,Win,1,0.94
657,5014.txt,Fiddlesticks,00:42:51,Team2,holy shit you're bad,offender,5,17,11,Win,1,0.94
658,5014.txt,Gangplank,00:42:53,All,get some?,enemy,19,8,24,Loss,0,5.38
659,5014.txt,Malphite,00:43:24,Team1,orka og daue da,enemy,7,6,13,Loss,0,3.33
660,5014.txt,Gangplank,00:43:31,All,get some?,enemy,19,8,24,Loss,0,5.38
661,5014.txt,Lee Sin,00:43:34,Team1,nida plays,enemy,17,11,15,Loss,0,2.91
662,5014.txt,Lee Sin,00:43:35,Team1,&lt;3,enemy,17,11,15,Loss,0,2.91
663,5014.txt,Twisted Fate,00:43:36,All,I just did,ally,10,13,11,Win,0,1.62
664,5014.txt,Fiddlesticks,00:43:47,Team2,call me for sex line ---,offender,5,17,11,Win,1,0.94
665,5014.txt,Gangplank,00:44:03,All,pro,enemy,19,8,24,Loss,0,5.38
666,5014.txt,Gangplank,00:44:04,All,lel,enemy,19,8,24,Loss,0,5.38
667,5014.txt,Fiddlesticks,00:44:21,All,CU,offender,5,17,11,Win,0,0.94
668,5014.txt,Gangplank,00:44:27,All,cunm,enemy,19,8,24,Loss,0,5.38
669,5014.txt,Gangplank,00:44:44,All,LELELELELEL,enemy,19,8,24,Loss,0,5.38
670,5014.txt,Lucian,00:44:45,Team2,MID,ally,17,11,7,Win,0,2.18
671,5014.txt,Lucian,00:44:46,Team2,GOGOGO,ally,17,11,7,Win,0,2.18
672,5014.txt,Fiddlesticks,00:44:46,All,CUUUUU,offender,5,17,11,Win,0,0.94
673,5014.txt,Lee Sin,00:44:57,All,lel nab,enemy,17,11,15,Loss,0,2.91
674,5014.txt,Gangplank,00:45:00,All,^,enemy,19,8,24,Loss,0,5.38
675,5014.txt,Malphite,00:45:17,Team1,gg,enemy,7,6,13,Loss,0,3.33
676,5014.txt,Nidalee,00:45:24,Team1,play team,enemy,4,9,15,Loss,0,2.11
677,5014.txt,Twisted Fate,00:45:32,Team2,gg,ally,10,13,11,Win,0,1.62
678,5014.txt,Lucian,00:45:33,All,ciao,ally,17,11,7,Win,0,2.18
679,5014.txt,Gangplank,00:45:33,All,BG,enemy,19,8,24,Loss,0,5.38
680,5014.txt,Leona,00:45:33,All,gg,ally,2,13,12,Win,0,1.08
681,5014.txt,Twisted Fate,00:45:33,All,AHAHAHA,ally,10,13,11,Win,0,1.62
682,5014.txt,Fiddlesticks,00:45:34,All,HAHAHAHAHA,offender,5,17,11,Win,0,0.94
683,5014.txt,Twisted Fate,00:45:34,All,gg,ally,10,13,11,Win,0,1.62
684,5014.txt,Gangplank,00:45:34,All,report nid,enemy,19,8,24,Loss,0,5.38
685,5014.txt,Jinx,00:45:34,All,gg noobs,ally,10,12,13,Win,1,1.92
686,5015.txt,Ryze,00:00:12,Team2,build MR win,ally,12,11,20,Win,0,2.91
687,5015.txt,Kassadin,00:00:59,Team1,go all,enemy,33,13,18,Loss,0,3.92
688,5015.txt,Kassadin,00:04:18,Team1,sostupid,enemy,33,13,18,Loss,1,3.92
689,5015.txt,Annie,00:04:48,Team1,ye and if they all died you would say somthing compleetly diffrent,enemy,13,12,19,Loss,0,2.67
690,5015.txt,Annie,00:06:34,Team1,push?,enemy,13,12,19,Loss,0,2.67
691,5015.txt,Kassadin,00:06:44,Team1,ty,enemy,33,13,18,Loss,0,3.92
692,5015.txt,Kassadin,00:07:51,Team1,stop feed kha zix,enemy,33,13,18,Loss,0,3.92
693,5015.txt,Kha'Zix,00:08:25,Team1,i dont feed?,enemy,18,15,19,Loss,0,2.47
694,5015.txt,Kha'Zix,00:08:31,Team1,just 2 deaths,enemy,18,15,19,Loss,0,2.47
695,5015.txt,Brand,00:08:58,Team2,ja?,ally,16,15,11,Win,0,1.8
696,5015.txt,Brand,00:09:31,Team2,weil ick net ran kam,ally,16,15,11,Win,0,1.8
697,5015.txt,Shaco,00:09:37,Team2,r/ monday ok?tawa menajemch,offender,9,16,11,Win,0,1.25
698,5015.txt,Kassadin,00:10:22,Team1,healplease,enemy,33,13,18,Loss,0,3.92
699,5015.txt,Kassadin,00:10:24,Team1,andmana,enemy,33,13,18,Loss,0,3.92
700,5015.txt,Kassadin,00:10:39,Team1,ty,enemy,33,13,18,Loss,0,3.92
701,5015.txt,Kassadin,00:11:48,All,dat team,enemy,33,13,18,Loss,0,3.92
702,5015.txt,Warwick,00:11:59,Team1,no one follow my ult,enemy,6,5,42,Loss,0,9.6
703,5015.txt,Shaco,00:12:06,All,i know we are too good for u,offender,9,16,11,Win,0,1.25
704,5015.txt,Kassadin,00:13:09,Team1,go all,enemy,33,13,18,Loss,0,3.92
705,5015.txt,Warwick,00:13:14,Team1,n,enemy,6,5,42,Loss,0,9.6
706,5015.txt,Warwick,00:14:28,Team1,i need mana,enemy,6,5,42,Loss,0,9.6
707,5015.txt,Ryze,00:15:29,All,this team,ally,12,11,20,Win,0,2.91
708,5015.txt,Brand,00:16:05,Team2,ryze stop flaim,ally,16,15,11,Win,0,1.8
709,5015.txt,Warwick,00:16:06,Team1,need mana,enemy,6,5,42,Loss,0,9.6
710,5015.txt,Warwick,00:16:08,Team1,soraka pls,enemy,6,5,42,Loss,0,9.6
711,5015.txt,Warwick,00:16:15,Team1,thx,enemy,6,5,42,Loss,0,9.6
712,5015.txt,Shaco,00:16:34,Team2,this ryze^^,offender,9,16,11,Win,0,1.25
713,5015.txt,Ryze,00:16:48,Team2,annie stun GG khazix rape,ally,12,11,20,Win,1,2.91
714,5015.txt,Ryze,00:19:12,All,LOLl,ally,12,11,20,Win,0,2.91
715,5015.txt,Ryze,00:19:16,All,kassadin oneshot GG,ally,12,11,20,Win,0,2.91
716,5015.txt,Brand,00:19:46,Team2,doppeltötung immer dan tot xD,ally,16,15,11,Win,0,1.8
717,5015.txt,Ryze,00:19:50,All,kassa nice feed GG,ally,12,11,20,Win,0,2.91
718,5015.txt,Kassadin,00:20:04,Team1,heal pls,enemy,33,13,18,Loss,0,3.92
719,5015.txt,Ryze,00:20:06,Team2,focus kassadin build MR,ally,12,11,20,Win,0,2.91
720,5015.txt,Kassadin,00:20:38,Team1,go all,enemy,33,13,18,Loss,0,3.92
721,5015.txt,Ryze,00:21:25,Team2,-.-,ally,12,11,20,Win,0,2.91
722,5015.txt,Brand,00:21:52,Team2,stop flaimm you say focus kassa and focust ww,ally,16,15,11,Win,0,1.8
723,5015.txt,Kog'Maw,00:21:54,Team2,shaco team game,ally,13,18,20,Win,0,1.83
724,5015.txt,Kassadin,00:22:13,Team1,nice help,enemy,33,13,18,Loss,0,3.92
725,5015.txt,Ryze,00:22:18,Team2,this kassa dmg unreal,ally,12,11,20,Win,0,2.91
726,5015.txt,Annie,00:22:29,Team1,help lol you ran rambo in alone smart ass,enemy,13,12,19,Loss,0,2.67
727,5015.txt,Shaco,00:22:38,All,pingpong,offender,9,16,11,Win,0,1.25
728,5015.txt,Ryze,00:22:42,Team2,build magic resist guys,ally,12,11,20,Win,0,2.91
729,5015.txt,Ryze,00:22:46,Team2,and we can win kassa,ally,12,11,20,Win,0,2.91
730,5015.txt,Annie,00:23:21,Team1,plz report kassadin for tunnelvision,enemy,13,12,19,Loss,0,2.67
731,5015.txt,Kog'Maw,00:23:28,Team2,and why not you mr,ally,13,18,20,Win,0,1.83
732,5015.txt,Ryze,00:23:35,Team2,i have,ally,12,11,20,Win,0,2.91
733,5015.txt,Ryze,00:24:34,Team2,shaco,ally,12,11,20,Win,0,2.91
734,5015.txt,Ryze,00:24:36,Team2,team play,ally,12,11,20,Win,0,2.91
735,5015.txt,Ryze,00:24:38,Team2,not solo,ally,12,11,20,Win,0,2.91
736,5015.txt,Kassadin,00:24:56,Team1,??,enemy,33,13,18,Loss,0,3.92
737,5015.txt,Warwick,00:25:00,Team1,i ult brand,enemy,6,5,42,Loss,0,9.6
738,5015.txt,Ryze,00:25:05,Team2,kogmaw afk,ally,12,11,20,Win,0,2.91
739,5015.txt,Annie,00:25:10,Team1,ty,enemy,13,12,19,Loss,0,2.67
740,5015.txt,Kassadin,00:25:13,Team1,tunnel vision??,enemy,33,13,18,Loss,0,3.92
741,5015.txt,Kog'Maw,00:25:16,Team2,wait for gold,ally,13,18,20,Win,0,1.83
742,5015.txt,Shaco,00:26:01,Team2,go base healryze,offender,9,16,11,Win,0,1.25
743,5015.txt,Ryze,00:26:07,Team2,baze dont heal,ally,12,11,20,Win,0,2.91
744,5015.txt,Shaco,00:26:08,Team2,told ya,offender,9,16,11,Win,0,1.25
745,5015.txt,Kassadin,00:26:09,Team1,wtf,enemy,33,13,18,Loss,1,3.92
746,5015.txt,Ryze,00:26:12,Team2,base dont heal,ally,12,11,20,Win,0,2.91
747,5015.txt,Ryze,00:27:13,Team2,¨oop,ally,12,11,20,Win,0,2.91
748,5015.txt,Ryze,00:27:15,Team2,sorry,ally,12,11,20,Win,0,2.91
749,5015.txt,Shaco,00:27:28,All,^^,offender,9,16,11,Win,0,1.25
750,5015.txt,Kassadin,00:27:31,All,hahaha,enemy,33,13,18,Loss,0,3.92
751,5015.txt,Kassadin,00:27:34,All,20 pv,enemy,33,13,18,Loss,0,3.92
752,5015.txt,Annie,00:28:02,Team1,gj kassa..,enemy,13,12,19,Loss,0,2.67
753,5015.txt,Kassadin,00:28:02,Team1,nice warwick,enemy,33,13,18,Loss,0,3.92
754,5015.txt,Kassadin,00:28:09,Team1,it's warwixk,enemy,33,13,18,Loss,0,3.92
755,5015.txt,Kassadin,00:28:11,Team1,ck*,enemy,33,13,18,Loss,0,3.92
756,5015.txt,Brand,00:28:49,Team2,aber deine ulti is die abklingzeits weniger,ally,16,15,11,Win,0,1.8
757,5015.txt,Kassadin,00:29:02,All,you mad bro??,enemy,33,13,18,Loss,0,3.92
758,5015.txt,Kog'Maw,00:29:17,All,no fc ww ult save you,ally,13,18,20,Win,0,1.83
759,5015.txt,Kassadin,00:31:18,Team1,heal and mana pls,enemy,33,13,18,Loss,0,3.92
760,5015.txt,Ryze,00:31:33,Team2,oops,ally,12,11,20,Win,0,2.91
761,5015.txt,Ryze,00:31:34,Team2,misslcik,ally,12,11,20,Win,0,2.91
762,5015.txt,Ryze,00:31:35,Team2,xD,ally,12,11,20,Win,0,2.91
763,5015.txt,Annie,00:31:40,Team1,lol kassa all you do is ks,enemy,13,12,19,Loss,0,2.67
764,5015.txt,Ryze,00:31:42,All,misslcik,ally,12,11,20,Win,0,2.91
765,5015.txt,Ryze,00:31:46,All,:_D,ally,12,11,20,Win,0,2.91
766,5015.txt,Annie,00:32:34,Team1,"lets play like kassadin, stand in back ground and wait for the enemy to get low hp",enemy,13,12,19,Loss,0,2.67
767,5015.txt,Kassadin,00:32:51,Team1,i don't understand sry,enemy,33,13,18,Loss,0,3.92
768,5015.txt,Kassadin,00:32:55,Team1,i'm french,enemy,33,13,18,Loss,0,3.92
769,5015.txt,Annie,00:33:07,Team1,o all french is stupid,enemy,13,12,19,Loss,1,2.67
770,5015.txt,Kassadin,00:33:13,All,shut up,enemy,33,13,18,Loss,0,3.92
771,5015.txt,Kassadin,00:33:18,Team1,noob,enemy,33,13,18,Loss,1,3.92
772,5015.txt,Ryze,00:33:49,Team2,we actually lost this one :(,ally,12,11,20,Win,0,2.91
773,5015.txt,Ryze,00:34:01,All,good job guys i think we lost this one,ally,12,11,20,Win,0,2.91
774,5015.txt,Annie,00:34:13,Team1,haha,enemy,13,12,19,Loss,0,2.67
775,5015.txt,Kha'Zix,00:34:15,Team1,sry kassa,enemy,18,15,19,Loss,0,2.47
776,5015.txt,Kassadin,00:34:18,Team1,np,enemy,33,13,18,Loss,0,3.92
777,5015.txt,Kassadin,00:36:14,All,gg,enemy,33,13,18,Loss,0,3.92
778,5015.txt,Shaco,00:36:20,All,i know,offender,9,16,11,Win,0,1.25
779,5015.txt,Annie,00:36:36,Team1,lol,enemy,13,12,19,Loss,0,2.67
780,5015.txt,Ryze,00:36:39,Team2,useless shaco,ally,12,11,20,Win,0,2.91
781,5015.txt,Brand,00:36:48,All,report pls shaco,ally,16,15,11,Win,0,1.8
782,5015.txt,Kog'Maw,00:36:48,Team2,shyco you noob,ally,13,18,20,Win,1,1.83
783,5015.txt,Ryze,00:36:49,All,report shaco for troll,ally,12,11,20,Win,0,2.91
784,5015.txt,Kassadin,00:36:51,All,hh,enemy,33,13,18,Loss,0,3.92
785,5015.txt,Shaco,00:36:58,Team2,^^,offender,9,16,11,Win,0,1.25
786,5015.txt,Ryze,00:37:08,All,shaco assisting enemy team,ally,12,11,20,Win,0,2.91
787,5015.txt,Shaco,00:37:08,Team2,good run ryze,offender,9,16,11,Win,0,1.25
788,5015.txt,Kog'Maw,00:37:10,All,report shaco for troll and noob,ally,13,18,20,Win,1,1.83
789,5015.txt,Ryze,00:37:11,All,and feed,ally,12,11,20,Win,0,2.91
790,5015.txt,Shaco,00:37:17,Team2,lol,offender,9,16,11,Win,0,1.25
791,5015.txt,Warwick,00:37:32,Team1,i ult brand,enemy,6,5,42,Loss,0,9.6
792,5015.txt,Kassadin,00:37:46,Team1,kk,enemy,33,13,18,Loss,0,3.92
793,5015.txt,Ryze,00:37:47,Team2,they win now,ally,12,11,20,Win,0,2.91
794,5015.txt,Ryze,00:38:19,All,GG WP,ally,12,11,20,Win,0,2.91
795,5015.txt,Kassadin,00:38:19,Team1,gg,enemy,33,13,18,Loss,0,3.92
796,5015.txt,Kassadin,00:38:27,All,ty shaco,enemy,33,13,18,Loss,0,3.92
797,5015.txt,Ryze,00:38:31,All,yea,ally,12,11,20,Win,0,2.91
798,5015.txt,Warwick,00:38:32,Team1,heal me,enemy,6,5,42,Loss,0,9.6
799,5015.txt,Ryze,00:38:34,All,please report,ally,12,11,20,Win,0,2.91
800,5015.txt,Kog'Maw,00:38:42,All,gg,ally,13,18,20,Win,0,1.83
801,5015.txt,Kassadin,00:38:42,All,gg,enemy,33,13,18,Loss,0,3.92
802,5015.txt,Shaco,00:38:43,All,lol,offender,9,16,11,Win,0,1.25
803,5015.txt,Brand,00:38:45,Team2,"shaco report for troll,feed and help vor enimie",ally,16,15,11,Win,0,1.8
804,5016.txt,Akali,00:02:00,Team1,"Sry guys, crash lol",ally,14,15,27,Loss,0,2.73
805,5016.txt,Akali,00:03:08,Team1,"Blitz and Sivir, nice help",ally,14,15,27,Loss,0,2.73
806,5016.txt,Akali,00:04:21,Team1,Don't wait to my death pls,ally,14,15,27,Loss,0,2.73
807,5016.txt,Blitzcrank,00:04:31,Team1,nobody does it,offender,7,8,20,Loss,0,3.38
808,5016.txt,Akali,00:05:12,Team1,PUTO BLITZCRANK,ally,14,15,27,Loss,0,2.73
809,5016.txt,Blitzcrank,00:06:42,Team1,lol stfu,offender,7,8,20,Loss,1,3.38
810,5016.txt,Akali,00:07:08,Team1,Que ostias,ally,14,15,27,Loss,0,2.73
811,5016.txt,Blitzcrank,00:07:12,Team1,dmh,offender,7,8,20,Loss,0,3.38
812,5016.txt,Nidalee,00:07:15,Team1,no mana,ally,11,5,28,Loss,0,7.8
813,5016.txt,Kayle,00:09:35,Team1,kskskskksks,ally,7,9,24,Loss,0,3.44
814,5016.txt,Akali,00:09:43,Team1,Ks los del blitz este,ally,14,15,27,Loss,0,2.73
815,5016.txt,Akali,00:09:49,Team1,Que ostias se llevaba,ally,14,15,27,Loss,0,2.73
816,5016.txt,Kayle,00:09:50,Team1,Ya ves,ally,7,9,24,Loss,0,3.44
817,5016.txt,Kayle,00:10:00,Team1,Pero esque encima el matato es malo,ally,7,9,24,Loss,0,3.44
818,5016.txt,Akali,00:10:41,Team1,Me ha molado el gancho,ally,14,15,27,Loss,0,2.73
819,5016.txt,Akali,00:10:44,Team1,CUANDO NO TOCA SI QUE DA,ally,14,15,27,Loss,0,2.73
820,5016.txt,Akali,00:10:52,Team1,PUTA MIERDA,ally,14,15,27,Loss,0,2.73
821,5016.txt,Akali,00:11:51,Team1,A mas de malo es tonto,ally,14,15,27,Loss,0,2.73
822,5016.txt,Darius,00:12:20,Team2,report ryze pls,enemy,18,16,18,Win,0,2.25
823,5016.txt,Akali,00:12:42,Team1,LOOOOOL,ally,14,15,27,Loss,0,2.73
824,5016.txt,Akali,00:12:43,Team1,KS,ally,14,15,27,Loss,0,2.73
825,5016.txt,Sivir,00:12:51,Team1,fu,ally,18,13,24,Loss,1,3.23
826,5016.txt,Kayle,00:12:52,Team1,KSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS,ally,7,9,24,Loss,0,3.44
827,5016.txt,Sivir,00:12:57,Team1,fu u,ally,18,13,24,Loss,1,3.23
828,5016.txt,Akali,00:14:59,Team1,BLITZ,ally,14,15,27,Loss,0,2.73
829,5016.txt,Akali,00:15:01,Team1,I HATE U,ally,14,15,27,Loss,0,2.73
830,5016.txt,Akali,00:15:03,Team1,FUCKK OFF,ally,14,15,27,Loss,1,2.73
831,5016.txt,Blitzcrank,00:15:06,Team1,i hate you to,offender,7,8,20,Loss,0,3.38
832,5016.txt,Akali,00:15:13,Team1,Report sweet,ally,14,15,27,Loss,0,2.73
833,5016.txt,Blitzcrank,00:15:16,Team1,stfu,offender,7,8,20,Loss,1,3.38
834,5016.txt,Blitzcrank,00:15:18,Team1,you started.,offender,7,8,20,Loss,0,3.38
835,5016.txt,Akali,00:15:21,Team1,Eat my dick,ally,14,15,27,Loss,1,2.73
836,5016.txt,Blitzcrank,00:15:25,Team1,suck my dick,offender,7,8,20,Loss,1,3.38
837,5016.txt,Akali,00:16:10,Team1,Esque el pavo ni ayuda,ally,14,15,27,Loss,0,2.73
838,5016.txt,Akali,00:16:14,Team1,Va de adc el chaval,ally,14,15,27,Loss,0,2.73
839,5016.txt,Nidalee,00:17:01,Team1,lo siento..,ally,11,5,28,Loss,0,7.8
840,5016.txt,Nidalee,00:17:10,Team1,ya no pego mas..,ally,11,5,28,Loss,0,7.8
841,5016.txt,Akali,00:17:22,Team1,Ya,ally,14,15,27,Loss,0,2.73
842,5016.txt,Nidalee,00:17:24,Team1,que ya no les ataco mas..,ally,11,5,28,Loss,0,7.8
843,5016.txt,Akali,00:17:36,Team1,Ya porfavor,ally,14,15,27,Loss,0,2.73
